num,title,chars,body_chars,section_count,sections,has_method_section,has_experiment_section,has_conclusion_section,dataset_count,metric_count,extract_ok,extract_error
663,End-to-End Open-Set Semi-Supervised Learning for Fine-Grained Encrypted Traffic Classification,81370,68342,6,"introduction,discussion,method,experiment,related_work,conclusion",True,True,True,2,3,,
664,Energy-Efficient Distributed Intrusion Detection Leveraging Graph-Smoothness and Sparsity in Consumer IoT WSNs,48375,43754,5,"method,introduction,related_work,experiment,conclusion",True,True,True,2,13,,
665,Enhance UAV Network Resilience by Malicious Traffic Detection: A Twin Graph Encoder Approach,79503,58302,4,"method,introduction,experiment,discussion",True,True,False,0,2,,
666,Enhancing Anomaly Alert Prioritization Through Calibrated Standard Deviation Uncertainty Estimation With an Ensemble of Auto-Encoders,68317,54321,6,"abstract,introduction,related_work,method,experiment,conclusion",True,True,True,0,3,,
667,Enhancing Intrusion Detection via Interpretable Inter-Flow Spatio-Temporal Graphs and Intra-Flow Features,101139,82996,6,"introduction,related_work,method,experiment,discussion,conclusion",True,True,True,0,4,,
668,Enhancing Trust Management System for Connected Autonomous Vehicles Using Machine Learning Methods: A Survey,173754,123718,8,"abstract,introduction,method,experiment,conclusion,discussion,background,related_work",True,True,True,3,5,,
669,Enhancing Website Fingerprinting Attacks against Traffic Drift,95818,77615,8,"abstract,method,introduction,background,experiment,discussion,conclusion,related_work",True,True,True,3,5,,
670,Entropy-regulated cross-modal generative fusion for multimodal network intrusion detection,103780,89191,7,"abstract,method,introduction,conclusion,background,discussion,experiment",True,True,True,0,4,,
671,EO-EPTC: End-to-End Original Traffic-Based Encrypted Proxy Traffic Classification Framework,80983,69431,6,"introduction,method,related_work,experiment,abstract,conclusion",True,True,True,0,3,,
672,Estimating Node Abnormalities From Imprecise Subgraph-Level Supervision,95976,70335,5,"abstract,introduction,method,experiment,discussion",True,True,False,2,4,,
673,Evaluation to Integration: Hybrid Feature Selection Framework With Ensemble Machine Learning for Intrusion Detection,84165,75345,7,"method,introduction,related_work,experiment,discussion,background,conclusion",True,True,True,5,12,,
674,Evolving Intelligent Network Attack Classifier Under Label Distribution Shift,83698,70211,6,"abstract,introduction,method,discussion,experiment,conclusion",True,True,True,1,5,,
675,Explainable Anomaly Detection in Network Traffic Using Normalizing Flows,79232,70207,8,"abstract,method,introduction,experiment,related_work,background,discussion,conclusion",True,True,True,6,4,,
676,Explainable Graph Ensemble Learning for Multivariate Time Series Anomaly Detection in Cloud Microservice Architectures,78696,57723,5,"introduction,experiment,method,related_work,conclusion",True,True,True,0,7,,
677,Extended Traffic Interaction Graph:An Efficient Framework for Malicious Encrypted Web Traffic Detection,85721,40267,5,"abstract,introduction,method,discussion,experiment",True,True,False,1,2,,
678,Falcon: Federated Incremental Learning Framework for Intrusion Detection in Heterogeneous Consumer-Centric Internet of Things,75417,63797,7,"abstract,introduction,method,discussion,related_work,experiment,conclusion",True,True,True,1,5,,
679,Fast Real-World Classification of ECH-Enabled Applications,63189,55752,7,"method,abstract,introduction,background,conclusion,experiment,discussion",True,True,True,3,4,,
680,Federated and Quantized-Based Intrusion Detection for Embedded On-Board Automotive Networks,64135,57670,7,"abstract,introduction,method,related_work,experiment,discussion,conclusion",True,True,True,2,8,,
681,"Federated learning-powered real-time behavioral intrusion detection leveraging LSTM, attention, GANs, and large language models",108285,96740,7,"method,introduction,background,experiment,discussion,abstract,conclusion",True,True,True,4,9,,
682,FedMamba: Robust multimodal federated intrusion detection for heterogeneous IoT systems,80735,74648,7,"introduction,related_work,method,background,discussion,experiment,conclusion",True,True,True,2,4,,
683,FedScope—Federated Host Embeddings From Telescope Traffic: Design and Implementation,73752,61695,7,"abstract,method,introduction,experiment,related_work,conclusion,discussion",True,True,True,1,1,,
684,"FedSecureFormer: A Fast, Federated and Secure Transformer Framework for Lightweight Intrusion Detection in Connected and Autonomous Vehicles",61393,53358,7,"abstract,introduction,method,background,experiment,discussion,conclusion",True,True,True,2,8,,
685,Fine-Grained Detection and Analysis of Unknown Encrypted Malicious Traffic From Mixed Noisy Labels,107980,94162,8,"abstract,introduction,discussion,conclusion,method,related_work,background,experiment",True,True,True,3,2,,
686,FlowXpert: Context-Aware Flow Embedding for Enhanced Traffic Detection in IoT Network,87308,73203,6,"method,introduction,discussion,experiment,related_work,conclusion",True,True,True,7,6,,
687,FORM-IDS: A Lightweight yet High-Fidelity Intrusion Detection Framework via Formal Verification and Knowledge Distillation,77981,66603,5,"method,abstract,introduction,experiment,conclusion",True,True,True,5,9,,
688,FSLog: Adversarial Margin for Cross-System Few-Shot Log Anomaly Detection,76638,66027,6,"abstract,introduction,method,experiment,discussion,conclusion",True,True,True,1,4,,
689,FusedBoostNet: A Lightweight Hybrid Model for Consumer-Grade Intrusion Detection,34270,28084,6,"abstract,method,introduction,background,experiment,conclusion",True,True,True,7,9,,
690,GCB-PPO2: A Hybrid Deep Reinforcement Learning Intrusion Detection System for Under-Represented Attack Categories in SDN,91637,75738,5,"experiment,introduction,conclusion,discussion,method",True,True,True,4,8,,
691,Generative Adversarial Networks Based Low-Rate Denial of Service Attack Detection and Mitigation in Software-Defined Networks,70748,59503,8,"abstract,introduction,method,experiment,background,related_work,discussion,conclusion",True,True,True,3,7,,
692,GenFed-IDS: A Lightweight Federated Generative AI Framework for UAV Anomaly Detection in Rescue Operations,43705,36649,6,"abstract,method,introduction,related_work,conclusion,experiment",True,True,True,3,11,,
693,Graph Neural Networks for Graphs With Heterophily: A Survey,118367,84113,7,"abstract,introduction,method,background,conclusion,discussion,experiment",True,True,True,1,1,,
694,Guest Editorial Enhancing Edge-Based Consumer Electronics Devices and IoT Ecosystem With Post-Quantum Cryptosystem: Security Challenges and Solutions,21948,21948,2,"introduction,method",True,False,False,0,1,,
695,HADES: Detecting and Investigating Active Directory Attacks via Whole Network Provenance Analytics,100719,84214,6,"method,introduction,background,discussion,conclusion,experiment",True,True,True,3,2,,
696,Hardware-Aware Neural Architecture Search for Encrypted Traffic Classification on Resource-Constrained Devices,81085,66638,6,"abstract,experiment,introduction,method,related_work,conclusion",True,True,True,4,4,,
697,HAVEN: A Hybrid Anomaly Detection System for Intra-Vehicular CAN-Bus Communication Using Rule-Based and Neural Networks,70518,60996,8,"abstract,introduction,method,background,related_work,experiment,discussion,conclusion",True,True,True,2,7,,
698,Hermes: Boosting the Performance of Machine-Learning-Based Intrusion Detection System Through Geometric Feature Learning,84175,64138,8,"abstract,introduction,method,background,experiment,related_work,discussion,conclusion",True,True,True,6,10,,
699,HFLAD: AI-Driven Hierarchical Fusion Learning for Predictive Anomaly Detection in Consumer-Centric Systems,53182,41228,7,"abstract,method,introduction,experiment,related_work,conclusion,discussion",True,True,True,5,7,,
700,Hierarchical GNN Message Passing for Node-Level Anomaly Detection in Industrial Control Systems,97411,83191,8,"abstract,introduction,method,related_work,background,experiment,discussion,conclusion",True,True,True,4,3,,
701,Hierarchical Graph Neural Networks for Resilient Intrusion Detection in Consumer IoT With Limited Labeled Data,62308,53870,7,"abstract,conclusion,experiment,method,introduction,related_work,discussion",True,True,True,4,5,,
702,HINHJ: Hierarchical Attention-Based Heterogeneous Graph Neural Network for DNS Hijacking Detection,68528,57572,7,"abstract,method,introduction,discussion,experiment,related_work,conclusion",True,True,True,2,7,,
703,HKD-Net: Hierarchical Knowledge Distillation Based on Multi-Domain Feature Fusion for Efficient Network Intrusion Detection,61786,54071,7,"abstract,introduction,method,experiment,related_work,discussion,conclusion",True,True,True,3,10,,
704,HoneyLLMd: A Large Language Model-Powered Adaptive Honeypot System,109635,89511,8,"abstract,method,introduction,related_work,discussion,background,experiment,conclusion",True,True,True,1,3,,
705,Honeypot-Driven Proactive Detection Network for Attacks in Smart Grids,61060,55848,7,"abstract,method,discussion,introduction,background,experiment,conclusion",True,True,True,2,6,,
706,HTDC: Hyperbolic Transformer With Dual-Momentum Contrastive Learning for Hyperspectral Anomaly Detection,75926,59677,6,"abstract,method,introduction,background,experiment,discussion",True,True,False,2,3,,
707,HTTP/2 DoS Attacks in 5G Networks: Impact Analysis and Anomaly Detection,73977,62453,7,"discussion,abstract,method,introduction,background,conclusion,experiment",True,True,True,4,8,,
708,Hybrid CNN-LSTM Model for DDoS Detection and Mitigation in Software-Defined Networks,107215,81705,6,"abstract,introduction,method,discussion,related_work,experiment",True,True,False,5,14,,
709,ICAD: Rethinking the Role of Inference and Cues for the Anomaly Detection of Time Series in IIoT,87060,72695,7,"method,introduction,related_work,background,experiment,discussion,conclusion",True,True,True,5,2,,
710,ICT-META: In-Context Aware Few-Shot Learner for Encrypted Traffic Classification,57210,45857,7,"abstract,introduction,method,related_work,experiment,discussion,conclusion",True,True,True,3,1,,
711,IHUD-BERT: A Large-Scale Network Traffic Classification Method Based on Pre-Training Transformers and Knowledge Distillation,79867,72623,5,"abstract,experiment,introduction,method,discussion",True,True,False,3,3,,
712,ilLog: Incremental Learning Based Anomaly Detection from Evolving System Logs,82473,67220,7,"abstract,method,experiment,introduction,related_work,discussion,conclusion",True,True,True,3,3,,
713,"Incorporating Gradients to Rules: Toward Online, Adaptive Provenance-Based Intrusion Detection",95352,83007,6,"abstract,method,introduction,discussion,background,experiment",True,True,False,3,7,,
714,Intrusion detection algorithm based on multi-scale feature fusion,75602,70408,7,"experiment,method,introduction,related_work,discussion,abstract,conclusion",True,True,True,11,5,,
715,LaGraph: Laplacian-Guided Graph Learning for Time Series Anomaly Detection,76068,58057,5,"abstract,experiment,introduction,method,discussion",True,True,False,5,5,,
716,Large Language Model-Based Task Offloading and Resource Allocation for Digital Twin Edge Computing Networks,60758,42145,6,"abstract,introduction,method,related_work,experiment,conclusion",True,True,True,0,1,,
717,Large-Scale BGP Routing Anomaly Detection Based on Graph Attention Auto-Encoder,65331,54625,7,"abstract,introduction,method,discussion,related_work,experiment,conclusion",True,True,True,1,2,,
718,Learnable Frequency Domain Phase Residual and Graph-Contrastive Dynamic Convolution Network for Hyperspectral Anomaly Detection,70772,54681,7,"abstract,conclusion,method,introduction,experiment,background,discussion",True,True,True,0,7,,
719,Learning Flow Semantics for Encrypted Traffic Analysis: A Contrastive Pre-training Approach,90197,79155,8,"discussion,introduction,method,related_work,background,abstract,experiment,conclusion",True,True,True,4,5,,
720,Learning in Multiple Spaces: Prototypical Few-Shot Learning With Metric Fusion for Next-Generation Network Security,54131,46485,6,"abstract,experiment,introduction,method,related_work,conclusion",True,True,True,3,4,,
721,Learning Subgraph-Based Normality for Interpretable Graph-Level Anomaly Detection,74241,59718,6,"abstract,introduction,method,background,experiment,discussion",True,True,False,0,0,,
722,Learning With Noisy Labels for Industrial Time Series Outlier Detection: A Transformer-Embedded Contrastive Learning Framework,56213,42376,5,"abstract,introduction,method,experiment,conclusion",True,True,True,0,1,,
723,Lightweight Multimedia Anomaly and Integrity Detection for Consumer IoT Using Knowledge Distillation,56675,48537,6,"abstract,method,experiment,introduction,related_work,conclusion",True,True,True,3,5,,
724,Lightweight Privacy-Preserving IDS for ITS: Integrated Federated Learning and Blockchain,77009,65535,6,"abstract,experiment,introduction,method,background,conclusion",True,True,True,2,6,,
725,LitCVit: A Lightweight Self-Supervised Contrastive Vision Transformer for Encrypted Malicious Traffic Detection,63238,54486,8,"abstract,method,introduction,discussion,background,related_work,conclusion,experiment",True,True,True,2,15,,
726,LLM-HGAN: LLM-Enhanced Heterogeneous Graph Attention Networks for Advanced Persistent Threat Detection,97222,72208,7,"abstract,introduction,method,discussion,background,experiment,conclusion",True,True,True,3,11,,
727,LLMBA: Efficient Behavior Analytics via Large Pretrained Models in Zero Trust Networks,65126,53690,7,"abstract,method,experiment,introduction,related_work,discussion,conclusion",True,True,True,4,1,,
728,Log Anomaly Detection via Transformers Pre-Trained on Massive Unlabeled Data,86713,66850,7,"method,introduction,related_work,background,experiment,discussion,conclusion",True,True,True,3,0,,
729,LogBoost: Boost Log Anomaly Detection by Cherry-Picking Log Sequences,72627,59227,7,"abstract,introduction,discussion,conclusion,method,experiment,related_work",True,True,True,3,4,,
730,LogInstruct: Knowledge-Driven Instruction Synthesis for Enhancing LLM-Based Log Analysis,82819,68119,5,"discussion,introduction,conclusion,method,experiment",True,True,True,3,5,,
731,LogMUSE: Log Anomaly Detection via Multi-Scale Semantic Representation,88516,73927,8,"abstract,method,introduction,discussion,experiment,background,conclusion,related_work",True,True,True,3,2,,
732,LSTM-1DResNet: An Intrusion Detection Model for Connected and Autonomous Vehicles Based on Deep Learning,68360,58340,5,"abstract,introduction,method,conclusion,experiment",True,True,True,9,8,,
733,MAD-MulW: A Multi-Window Anomaly Detection Framework for BGP Security Events,81416,62723,6,"method,abstract,introduction,conclusion,related_work,experiment",True,True,True,1,4,,
734,MADGuard: A High-Performance Microservice Anomaly Detection System With Multidimensional Data Fusion and Temporal Causal Analysis,104291,91682,8,"abstract,introduction,method,experiment,background,discussion,conclusion,related_work",True,True,True,0,13,,
735,MAGNN: Multi-scale adaptive graph neural networks with contrastive learning for malicious network traffic detection,77852,77852,7,"introduction,method,related_work,background,discussion,experiment,conclusion",True,True,True,3,7,,
736,Malicious encrypted traffic identification model based on flow space-time features,49896,43179,5,"abstract,introduction,method,discussion,experiment",True,True,False,2,5,,
737,MalMoE: Mixture-of-Experts Enhanced Encrypted Malicious Traffic Detection Under Graph Drift,55924,47843,8,"abstract,method,experiment,introduction,background,conclusion,discussion,related_work",True,True,True,6,5,,
738,MambaNetBurst: Direct Byte-level Network Traffic Classification without Tokenization or Pretraining,74204,53502,6,"introduction,method,related_work,discussion,experiment,conclusion",True,True,True,5,6,,
739,Memory Augment Is All You Need for Image Restoration,38512,28270,5,"introduction,method,experiment,related_work,conclusion",True,True,True,0,1,,
740,MFAD: A Multimodal Feature Fusion-Enhanced Time Series Anomaly Detection Framework in Industrial Cyber-Physical Systems,81924,68260,7,"abstract,introduction,method,experiment,related_work,discussion,conclusion",True,True,True,2,6,,
741,Mitigating Membership Inference and Model Inversion in 6G Federated Anomaly Detection,70016,59977,7,"introduction,method,related_work,conclusion,discussion,abstract,experiment",True,True,True,2,9,,
742,Moon: A Modality Conversion-Based Efficient Multivariate Time Series Anomaly Detection,89697,75473,8,"abstract,method,introduction,experiment,background,discussion,related_work,conclusion",True,True,True,8,5,,
743,MPdetector: A Multi-Party Collaborative Federated Transfer Learning Approach for IoT Intrusion Detection,68982,59917,7,"abstract,introduction,method,experiment,discussion,related_work,conclusion",True,True,True,8,4,,
744,MT-DEGCL: Multi-Task Encrypted Traffic Classification With Dual Embedding and Graph Contrastive Learning,77907,67096,8,"abstract,introduction,method,background,related_work,experiment,discussion,conclusion",True,True,True,3,2,,
745,MT-KD: Multi-Teacher Knowledge Distillation for Privacy-Aware Unlearning in IIoT Intrusion Detection Systems,75725,63373,7,"abstract,introduction,method,related_work,experiment,discussion,conclusion",True,True,True,2,5,,
746,MTDecipher: robust encrypted malicious traffic detection via multi-task graph neural networks,89932,75490,7,"abstract,method,introduction,experiment,background,conclusion,discussion",True,True,True,5,9,,
747,MTG-GAN: A Masked Temporal Graph Generative Adversarial Network for Cross-Domain System Log Anomaly Detection,99730,83046,8,"abstract,experiment,introduction,method,background,related_work,discussion,conclusion",True,True,True,2,4,,
748,MTRF: Multidomain Transformation Representation for Network Flows in Network Intrusion Detection,69877,61177,8,"abstract,introduction,method,related_work,background,experiment,discussion,conclusion",True,True,True,4,4,,
749,Multi-Agent Federated Edge Learning for UAV-IDS in Smart City IoT Environment,39537,34878,7,"abstract,method,experiment,introduction,discussion,related_work,conclusion",True,True,True,3,11,,
750,Multi-Dimensional Cross-Granularity Open-Set Network Intrusion Detection,79323,67242,7,"abstract,method,introduction,related_work,discussion,experiment,conclusion",True,True,True,0,3,,
751,Multi-Scenario Cloud–Edge Collaborative DDoS Detection in LLM-Enabled AIoT,107839,85137,7,"abstract,method,experiment,introduction,conclusion,related_work,discussion",True,True,True,2,5,,
752,"Multilingual Cyber Threat Detection in Tweets/X Using ML, DL, and LLM: A Comparative Analysis",76412,71157,6,"abstract,introduction,experiment,method,related_work,conclusion",True,True,True,2,3,,
753,Multimodal Anomaly Detection for Microservice Systems via Grassmann Manifolds-Based Graph Fusion,70607,58463,6,"introduction,method,experiment,related_work,discussion,conclusion",True,True,True,0,3,,
754,Multimodal Industrial Anomaly Detection via Attention-Enhanced Memory-Guided Network,66192,54647,7,"abstract,experiment,method,introduction,discussion,related_work,conclusion",True,True,True,3,3,,
755,Multimodal Reasoning with LLM for Encrypted Traffic Interpretation: A Benchmark,88062,80976,7,"abstract,method,introduction,related_work,discussion,conclusion,experiment",True,True,True,4,2,,
756,Multivariate Time Series Anomaly Detection in IIoT Using Spatial-temporal Dynamic Mask Diffusion Model,72373,62229,6,"abstract,method,introduction,related_work,experiment,conclusion",True,True,True,0,6,,
757,Multivariate Time Series Anomaly Detection Using Learnable Spatial-Temporal Graph Ordinary Differential Equations Network,75483,59275,8,"abstract,introduction,related_work,method,background,experiment,discussion,conclusion",True,True,True,1,2,,
758,Multiview Spatial–Temporal Interaction Attention- Based Multivariate Time Series Anomaly Detection for Distributed Industrial Control Networks,75874,62990,8,"abstract,method,introduction,related_work,background,discussion,experiment,conclusion",True,True,True,2,0,,
759,MVNIDS: A multiview-based network intrusion detection system,66130,54880,6,"method,introduction,conclusion,discussion,background,experiment",True,True,True,2,7,,
760,Network attack pattern recognition and early warning based on multimodal data and artificial intelligence,120725,94254,7,"abstract,method,introduction,related_work,discussion,conclusion,experiment",True,True,True,4,9,,
761,Network Intrusion Detection System Based on Enhanced Dual Gaussian Mixture Variational Autoencoders for Internet of Vehicles,60272,52138,8,"abstract,introduction,method,experiment,background,related_work,discussion,conclusion",True,True,True,4,9,,
762,Neural Collapse-Based Class-Incremental Learning for Encrypted Traffic Classification,68174,54672,8,"abstract,method,introduction,related_work,background,experiment,discussion,conclusion",True,True,True,2,1,,
763,NFTracker: Fine-Grained NFT Behavior Traffic Identification Over Encrypted Tunnel,70602,61287,7,"abstract,method,introduction,background,discussion,experiment,conclusion",True,True,True,1,5,,
764,Noise Resistant Encrypted Malicious Traffic Detection Through Kernel-Enhanced Contrastive View Alignment,64454,53109,7,"abstract,introduction,method,related_work,experiment,conclusion,discussion",True,True,True,3,5,,
765,Normality in Anomaly: Rethinking Traffic Labels,104842,82499,8,"abstract,introduction,method,conclusion,related_work,experiment,background,discussion",True,True,True,3,11,,
766,NOS-Gate: Queue-Aware Streaming IDS for Consumer Gateways Under Timing-Controlled Evasion,67368,59950,7,"introduction,abstract,background,method,discussion,experiment,conclusion",True,True,True,0,6,,
767,NOVA: A Self-Supervised Graph Framework for Real-Time Anomaly Detection in Internet of Vehicles,73317,63229,8,"abstract,introduction,method,discussion,related_work,experiment,background,conclusion",True,True,True,5,5,,
768,NT-Transformer: A Non-Pretrained Encrypted Network Traffic Classification Model,73557,59488,6,"abstract,method,introduction,related_work,experiment,discussion",True,True,False,0,2,,
769,OIPR: Evaluation for Time-Series Anomaly Detection Inspired by Operator Interest,61671,48101,7,"abstract,introduction,experiment,method,related_work,discussion,conclusion",True,True,True,7,6,,
770,On Graph Design for GNN-Based Network Anomaly Detection,72631,60869,8,"abstract,method,introduction,experiment,background,related_work,discussion,conclusion",True,True,True,3,9,,
771,One 2 : An Intrusion Detection System for Both Internal and External Vehicular Network From Weak Labeled Data,73969,57431,5,"abstract,method,introduction,experiment,discussion",True,True,False,4,3,,
772,Online Intrusion Detection for Industrial Cyber-Physical Systems Based on Self-Supervised Predictive Model,70902,58204,6,"introduction,method,background,experiment,discussion,conclusion",True,True,True,3,7,,
773,"Physics-Informed Multi-Scale Adaptive Graph Learning for Unified Event Detection, Localization, and Classification in Power System",59251,49458,7,"abstract,introduction,method,discussion,background,experiment,conclusion",True,True,True,0,2,,
774,PowerDiffuser: Collaborative Contrastive-Reconstruction Self-Supervised Learning for Robust Power Load Signal Representation,55575,47241,8,"abstract,introduction,method,experiment,related_work,background,discussion,conclusion",True,True,True,1,0,,
775,Principled Uncertainty Decomposition with Bayesian Ensemble Transformers for Trustworthy Intrusion Detection,127920,114744,7,"abstract,method,introduction,related_work,experiment,discussion,conclusion",True,True,True,7,6,,
776,PrivNet—Generative AI-Augmented Quantum Privacy Framework for Vehicular Networks,44536,37465,7,"abstract,conclusion,method,introduction,related_work,experiment,discussion",True,True,True,6,7,,
777,Proactive Zero-Trust Intrusion Detection for Consumer IoT Applications Using Lightweight Ensemble Learning With Anomaly Analysis,41464,36818,6,"abstract,introduction,discussion,method,experiment,conclusion",True,True,True,2,12,,
778,Quantum Machine Learning for Cybersecurity: Toward Smarter Intrusion Detection Systems,59343,45346,7,"abstract,introduction,conclusion,experiment,discussion,related_work,method",True,True,True,4,7,,
779,RDSAD: Robust Threat Detection in Evolving Data Streams via Adaptive Latent Dynamics,99749,89642,7,"abstract,method,introduction,background,related_work,experiment,conclusion",True,True,True,6,3,,
780,Real-Time Intrusion Detection in Internet of Vehicles for Consumer Autonomous Intelligent Systems Using Hyper-Dimensional Computing,59118,49243,7,"abstract,introduction,method,related_work,background,experiment,discussion",True,True,False,4,5,,
781,REAPER: Real-Time Detection of Malicious Traffic via Deep Time-Series Embedding Analysis,80692,67277,6,"abstract,method,introduction,experiment,related_work,discussion",True,True,False,1,8,,
782,Reference Model-Based Cyber-Attack Detection for Stochastically Uncertain Wind Turbine Systems,59211,52316,5,"experiment,introduction,method,abstract,conclusion",True,True,True,1,0,,
783,Replica-Based Moving Target Defense Against Injection Attacks in Software-Defined Industrial Control Systems,97987,80353,8,"abstract,experiment,introduction,method,related_work,background,discussion,conclusion",True,True,True,1,4,,
784,Representation Learning for Tabular Data: A Comprehensive Survey,138186,92265,6,"abstract,introduction,method,background,experiment,conclusion",True,True,True,2,5,,
785,RET-Net: A CNN Framework for Real-Time Traffic Classification Using Key-Byte Mechanism,86032,74681,7,"abstract,introduction,method,experiment,background,discussion,conclusion",True,True,True,0,6,,
786,Retriever: A Distributed Intrusion Detection System for NOS-Enabled Networks,68991,55077,7,"abstract,introduction,method,background,experiment,discussion,conclusion",True,True,True,0,4,,
787,Reverse Engineering of Industrial Protocols From Network Traffic,89961,62860,8,"abstract,experiment,introduction,background,method,related_work,discussion,conclusion",True,True,True,3,5,,
788,Revisiting the Intrusion Detection in In-Vehicle Networks,54544,42561,5,"method,introduction,conclusion,related_work,experiment",True,True,True,3,10,,
789,RGPKD: Reconstruction-Guided and Prompt-Enhanced Asymmetric Knowledge Distillation for Anomaly Detection,54335,42085,7,"abstract,method,introduction,related_work,experiment,discussion,conclusion",True,True,True,1,4,,
790,RISK-4-Auto: Residually Interconnected and Superimposed Kolmogorov-Arnold Networks for Automotive Network Traffic Classification,43813,36167,6,"abstract,introduction,background,method,experiment,conclusion",True,True,True,3,7,,
791,RL-ACID: Reinforcement Learning-Optimized Adaptive Causal Discovery for Robust Anomaly Detection in Industrial Systems,63213,56406,6,"abstract,method,discussion,introduction,experiment,conclusion",True,True,True,3,1,,
792,Robust AI-Driven Intrusion Detection and Defense for Next-Generation Consumer Services,56661,32407,5,"abstract,method,introduction,related_work,discussion",True,False,False,4,5,,
793,"Robust Malicious Network Traffic Detection Framework With Automated Drift Detection, Identification, and Adaptation",91329,80383,8,"method,abstract,introduction,background,experiment,discussion,related_work,conclusion",True,True,True,0,3,,
794,RTF-Net: A Lightweight Dual-View Framework for Fine-Grained Encrypted Short-Video Fingerprinting,63789,57198,7,"abstract,introduction,discussion,method,related_work,experiment,conclusion",True,True,True,0,3,,
795,SAGA: Synthetic Audit Log Generation for APT Campaigns,79868,66851,6,"introduction,method,background,experiment,related_work,discussion",True,True,False,1,0,,
796,Saliency-Guided Transformer Attention With Pixel-Level Contrastive Learning for Weakly Supervised Defect Localization,61256,47719,6,"abstract,method,introduction,background,experiment,conclusion",True,True,True,4,1,,
797,SatFedGuard: Semi-Supervised Federated Contrastive Learning With RL-Assisted Bidirectional Distillation for Anomaly Traffic Detection in Satellite Networks,103489,91276,5,"method,introduction,discussion,experiment,conclusion",True,True,True,1,7,,
798,SD-RetinaNet: Topologically Constrained Semi-Supervised Retinal Lesion and Layer Segmentation in OCT,81418,71125,6,"abstract,method,introduction,conclusion,experiment,discussion",True,True,True,3,3,,
799,Secure Federated Maximum Entropy Classifier for Intrusion Detection in IoT Consumer Electronics,58495,45688,6,"method,experiment,introduction,background,related_work,discussion",True,True,False,2,8,,
800,SecureDyn-FL: A Robust Privacy-Preserving Federated Learning Framework for Intrusion Detection in IoT Networks,119823,100344,8,"abstract,introduction,method,background,related_work,discussion,experiment,conclusion",True,True,True,6,6,,
801,Securing IoT: Unveiling Attacks With Multiview-Multitask Learning,73968,55837,7,"abstract,method,introduction,related_work,discussion,experiment,conclusion",True,True,True,7,7,,
802,Securing Vehicular Ad Hoc Networks via Digital Twin-Driven Anomaly Detection and Graph Reinforcement Learning,80438,70126,7,"abstract,method,experiment,introduction,related_work,discussion,conclusion",True,True,True,0,2,,
803,Self-Contrastive Learning to Boost Weakly Supervised Anomaly Detection,66239,53248,6,"abstract,introduction,method,experiment,conclusion,discussion",True,True,True,0,5,,
804,Shattering Weak Facades: Trustworthy Detection of Encrypted Malicious Traffic via Uncertainty-Aware Fusion,61774,53547,7,"abstract,introduction,method,experiment,related_work,discussion,conclusion",True,True,True,1,3,,
805,Silent-App-Aware Federated Machine Unlearning for Encrypted Network Traffic Classification,101754,80040,7,"abstract,introduction,method,experiment,background,discussion,conclusion",True,True,True,6,6,,
806,SOFA: Service-Oriented Fine-Grained Attack Traffic Detection With Meta Learning,86529,69805,8,"abstract,method,introduction,related_work,background,experiment,discussion,conclusion",True,True,True,2,5,,
807,Sparse Gaussian–Markov Modeling for Robust and Trustworthy Unknown Cyber Defense,80130,66084,8,"abstract,introduction,method,experiment,background,discussion,related_work,conclusion",True,True,True,3,7,,
808,SParse: Semantic Tracking and Path Analysis for Attack Investigation in Real-Time,72319,59792,8,"abstract,introduction,method,discussion,background,experiment,related_work,conclusion",True,True,True,0,5,,
809,SpectraBayes: Exploring Traffic Series Reconstruction in Frequency Domain for Anomaly Detection,62249,49513,6,"abstract,method,introduction,related_work,experiment,conclusion",True,True,True,1,7,,
810,SRViT: A Robust Online Encrypted Traffic Classification Based on Vision Transformer,83511,65654,7,"abstract,experiment,introduction,method,related_work,background,discussion",True,True,False,5,4,,
811,SSCTAD: Semi-Supervised Contrastive Learning for Trajectory Anomaly Detection,60277,49351,7,"method,introduction,background,experiment,related_work,discussion,conclusion",True,True,True,3,6,,
812,StatGraph: Effective In-Vehicle Intrusion Detection via Multi-View Statistical Graph Learning,90601,79493,8,"abstract,experiment,introduction,method,background,discussion,related_work,conclusion",True,True,True,3,5,,
813,STELLAR: Similarity-Based Satellite Federated Learning for Malicious Traffic Recognition,71601,64676,7,"abstract,introduction,method,related_work,conclusion,experiment,discussion",True,True,True,3,3,,
814,SwarmSense-DNN: A Trustworthy and Decentralized Neural Framework for Proactive Anomaly Defense in Consumer IoT,44823,36035,7,"abstract,method,introduction,related_work,experiment,discussion,conclusion",True,True,True,8,10,,
815,SYNAPS: A Neuro-Symbolic Framework for Proactive Security in Consumer Electronics,41047,33853,6,"abstract,introduction,method,conclusion,discussion,experiment",True,True,True,4,11,,
816,System Log Anomaly Detection With Noise-Contrastive Learning and Pattern Feature,67094,54765,5,"method,introduction,related_work,experiment,conclusion",True,True,True,3,2,,
817,Take Attention as Gate: An Associative Recurrent Network-Based Intrusion Detection Method for Industrial Control Network,83433,73740,8,"abstract,method,introduction,experiment,related_work,background,discussion,conclusion",True,True,True,3,3,,
818,TFDA: A Time-Frequency Domain Adaptive Model for Multi-Source Multi-Task Anomaly Detection and Localization in Distribution Systems,68990,54243,7,"method,introduction,discussion,related_work,background,experiment,conclusion",True,True,True,1,2,,
